file,class,method,variable,usage
C:\DoKit-master\Android\dokit-util\src\main\java\com\didichuxing\doraemonkit\util\PermissionUtils.java,com.didichuxing.doraemonkit.util.PermissionUtils,callback/1[com.didichuxing.doraemonkit.util.PermissionUtils.FullCallback],callback,1
C:\DoKit-master\Android\dokit-util\src\main\java\com\didichuxing\doraemonkit\util\PermissionUtils.java,com.didichuxing.doraemonkit.util.PermissionUtils,requestWriteSettings/1[com.didichuxing.doraemonkit.util.PermissionUtils.SimpleCallback],callback,3
C:\DoKit-master\Android\dokit-util\src\main\java\com\didichuxing\doraemonkit\util\PermissionUtils.java,com.didichuxing.doraemonkit.util.PermissionUtils,"startOverlayPermissionActivity/2[com.didichuxing.doraemonkit.util.Activity,int]",activity,1
C:\DoKit-master\Android\dokit-util\src\main\java\com\didichuxing\doraemonkit\util\PermissionUtils.java,com.didichuxing.doraemonkit.util.PermissionUtils,"startOverlayPermissionActivity/2[com.didichuxing.doraemonkit.util.Activity,int]",requestCode,1
C:\DoKit-master\Android\dokit-util\src\main\java\com\didichuxing\doraemonkit\util\PermissionUtils.java,com.didichuxing.doraemonkit.util.PermissionUtils,"startOverlayPermissionActivity/2[com.didichuxing.doraemonkit.util.Activity,int]",intent,3
C:\DoKit-master\Android\dokit-util\src\main\java\com\didichuxing\doraemonkit\util\PermissionUtils.java,com.didichuxing.doraemonkit.util.PermissionUtils,getPermissionsStatus/1[com.didichuxing.doraemonkit.util.Activity],activity,1
C:\DoKit-master\Android\dokit-util\src\main\java\com\didichuxing\doraemonkit\util\PermissionUtils.java,com.didichuxing.doraemonkit.util.PermissionUtils,getPermissionsStatus/1[com.didichuxing.doraemonkit.util.Activity],permission,5
C:\DoKit-master\Android\dokit-util\src\main\java\com\didichuxing\doraemonkit\util\PermissionUtils.java,com.didichuxing.doraemonkit.util.PermissionUtils,theme/1[com.didichuxing.doraemonkit.util.PermissionUtils.ThemeCallback],callback,1
C:\DoKit-master\Android\dokit-util\src\main\java\com\didichuxing\doraemonkit\util\PermissionUtils.java,com.didichuxing.doraemonkit.util.PermissionUtils,"rationalInner/2[com.didichuxing.doraemonkit.util.UtilsTransActivity,java.lang.Runnable]",activity,2
C:\DoKit-master\Android\dokit-util\src\main\java\com\didichuxing\doraemonkit\util\PermissionUtils.java,com.didichuxing.doraemonkit.util.PermissionUtils,"rationalInner/2[com.didichuxing.doraemonkit.util.UtilsTransActivity,java.lang.Runnable]",againRunnable,0
C:\DoKit-master\Android\dokit-util\src\main\java\com\didichuxing\doraemonkit\util\PermissionUtils.java,com.didichuxing.doraemonkit.util.PermissionUtils,getPermissions/1[java.lang.String],e,1
C:\DoKit-master\Android\dokit-util\src\main\java\com\didichuxing\doraemonkit\util\PermissionUtils.java,com.didichuxing.doraemonkit.util.PermissionUtils,getPermissions/1[java.lang.String],permissions,2
C:\DoKit-master\Android\dokit-util\src\main\java\com\didichuxing\doraemonkit\util\PermissionUtils.java,com.didichuxing.doraemonkit.util.PermissionUtils,getPermissions/1[java.lang.String],packageName,1
C:\DoKit-master\Android\dokit-util\src\main\java\com\didichuxing\doraemonkit\util\PermissionUtils.java,com.didichuxing.doraemonkit.util.PermissionUtils,getPermissions/1[java.lang.String],pm,1
C:\DoKit-master\Android\dokit-util\src\main\java\com\didichuxing\doraemonkit\util\PermissionUtils.java,com.didichuxing.doraemonkit.util.PermissionUtils,callback/1[com.didichuxing.doraemonkit.util.PermissionUtils.SingleCallback],callback,1
C:\DoKit-master\Android\dokit-util\src\main\java\com\didichuxing\doraemonkit\util\PermissionUtils.java,com.didichuxing.doraemonkit.util.PermissionUtils,PermissionUtils/1[java.lang.String[]],permissions,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"saveResponse2DB/2[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response,com.didichuxing.doraemonkit.kit.network.room_db.MockTemplateApiBean]",strResponseBody,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"saveResponse2DB/2[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response,com.didichuxing.doraemonkit.kit.network.room_db.MockTemplateApiBean]",responseBody,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"saveResponse2DB/2[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response,com.didichuxing.doraemonkit.kit.network.room_db.MockTemplateApiBean]",mockApi,5
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"saveResponse2DB/2[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response,com.didichuxing.doraemonkit.kit.network.room_db.MockTemplateApiBean]",response,4
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"saveResponse2DB/2[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response,com.didichuxing.doraemonkit.kit.network.room_db.MockTemplateApiBean]",host,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"matchedInterceptRule/7[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.HttpUrl,java.lang.String,java.lang.String,java.lang.String,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Request,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Chain]",chain,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"matchedInterceptRule/7[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.HttpUrl,java.lang.String,java.lang.String,java.lang.String,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Request,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Chain]",scheme,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"matchedInterceptRule/7[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.HttpUrl,java.lang.String,java.lang.String,java.lang.String,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Request,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Chain]",url,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"matchedInterceptRule/7[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.HttpUrl,java.lang.String,java.lang.String,java.lang.String,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Request,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Chain]",interceptApiBean,4
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"matchedInterceptRule/7[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.HttpUrl,java.lang.String,java.lang.String,java.lang.String,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Request,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Chain]",newRequest,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"matchedInterceptRule/7[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.HttpUrl,java.lang.String,java.lang.String,java.lang.String,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Request,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Chain]",sb,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"matchedInterceptRule/7[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.HttpUrl,java.lang.String,java.lang.String,java.lang.String,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Request,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Chain]",path,7
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"matchedInterceptRule/7[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.HttpUrl,java.lang.String,java.lang.String,java.lang.String,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Request,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Chain]",newUrl,3
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"matchedInterceptRule/7[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.HttpUrl,java.lang.String,java.lang.String,java.lang.String,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Request,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Chain]",interceptMatchedId,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"matchedInterceptRule/7[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.HttpUrl,java.lang.String,java.lang.String,java.lang.String,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Request,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Chain]",templateMatchedId,6
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"matchedInterceptRule/7[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.HttpUrl,java.lang.String,java.lang.String,java.lang.String,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Request,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Chain]",oldResponse,11
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"matchedInterceptRule/7[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.HttpUrl,java.lang.String,java.lang.String,java.lang.String,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Request,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Chain]",oldRequest,0
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"matchedInterceptRule/7[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.HttpUrl,java.lang.String,java.lang.String,java.lang.String,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Request,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Chain]",newResponse,4
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"matchedInterceptRule/7[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.HttpUrl,java.lang.String,java.lang.String,java.lang.String,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Request,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Chain]",selectedSceneId,3
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,newResponseHasData/1[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response],response,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,intercept/1[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Chain],chain,3
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,intercept/1[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Chain],e,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,intercept/1[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Chain],jsonRequestBody,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,intercept/1[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Chain],queries,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,intercept/1[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Chain],url,5
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,intercept/1[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Chain],path,4
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,intercept/1[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Chain],jsonQuery,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,intercept/1[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Chain],interceptMatchedId,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,intercept/1[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Chain],host,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,intercept/1[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Chain],templateMatchedId,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,intercept/1[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Chain],oldResponse,7
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,intercept/1[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Chain],oldRequest,5
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,intercept/1[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Chain],contentType,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,transformRequestBody/1[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.RequestBody],form,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,transformRequestBody/1[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.RequestBody],requestBody,6
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,transformRequestBody/1[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.RequestBody],e,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,transformRequestBody/1[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.RequestBody],strBody,4
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,transformRequestBody/1[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.RequestBody],json,15
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"matchedTemplateRule/3[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response,java.lang.String,java.lang.String]",path,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"matchedTemplateRule/3[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response,java.lang.String,java.lang.String]",templateApiBean,3
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"matchedTemplateRule/3[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response,java.lang.String,java.lang.String]",templateMatchedId,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"matchedTemplateRule/3[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response,java.lang.String,java.lang.String]",oldResponse,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"addNetWokInfoInAppHealth/2[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Request,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response]",networkValuesBean,9
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"addNetWokInfoInAppHealth/2[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Request,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response]",request,4
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"addNetWokInfoInAppHealth/2[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Request,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response]",networkValuesBeans,8
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"addNetWokInfoInAppHealth/2[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Request,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response]",networkBean,7
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"addNetWokInfoInAppHealth/2[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Request,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response]",upSize,6
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"addNetWokInfoInAppHealth/2[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Request,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response]",e,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"addNetWokInfoInAppHealth/2[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Request,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response]",response,3
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"addNetWokInfoInAppHealth/2[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Request,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response]",peekBody,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"addNetWokInfoInAppHealth/2[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Request,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response]",activityName,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,"addNetWokInfoInAppHealth/2[com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Request,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.Response]",downSize,6
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,transformQuery/1[java.lang.String],e,0
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,transformQuery/1[java.lang.String],query,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\network\okhttp\interceptor\DokitMockInterceptor.java,com.didichuxing.doraemonkit.kit.network.okhttp.interceptor.DokitMockInterceptor,transformQuery/1[java.lang.String],json,5
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\alignruler\AlignRulerInfoDoKitView.java,com.didichuxing.doraemonkit.kit.alignruler.AlignRulerInfoDoKitView,"onPositionChanged/2[int,int]",x,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\alignruler\AlignRulerInfoDoKitView.java,com.didichuxing.doraemonkit.kit.alignruler.AlignRulerInfoDoKitView,"onPositionChanged/2[int,int]",y,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\alignruler\AlignRulerInfoDoKitView.java,com.didichuxing.doraemonkit.kit.alignruler.AlignRulerInfoDoKitView,setCheckBoxListener/1[com.didichuxing.doraemonkit.kit.alignruler.AlignRulerInfoDoKitView.OnCheckedChangeListener],mListener,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\alignruler\AlignRulerInfoDoKitView.java,com.didichuxing.doraemonkit.kit.alignruler.AlignRulerInfoDoKitView,setTextInfo/1[boolean],includeStatusBar,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\alignruler\AlignRulerInfoDoKitView.java,com.didichuxing.doraemonkit.kit.alignruler.AlignRulerInfoDoKitView,onCreate/1[com.didichuxing.doraemonkit.kit.alignruler.Context],context,0
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\alignruler\AlignRulerInfoDoKitView.java,com.didichuxing.doraemonkit.kit.alignruler.AlignRulerInfoDoKitView,initDokitViewLayoutParams/1[com.didichuxing.doraemonkit.kit.core.DoKitViewLayoutParams],params,4
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\alignruler\AlignRulerInfoDoKitView.java,com.didichuxing.doraemonkit.kit.alignruler.AlignRulerInfoDoKitView,onViewCreated/1[com.didichuxing.doraemonkit.kit.alignruler.FrameLayout],view,0
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\alignruler\AlignRulerInfoDoKitView.java,com.didichuxing.doraemonkit.kit.alignruler.AlignRulerInfoDoKitView,"onCreateView/2[com.didichuxing.doraemonkit.kit.alignruler.Context,com.didichuxing.doraemonkit.kit.alignruler.FrameLayout]",view,0
