file,class,method,variable,usage
C:\DoKit-master\Android\dokit-weex\src\main\java\com\didichuxing\doraemonkit\weex\info\WeexInfo.java,com.didichuxing.doraemonkit.weex.info.WeexInfo,"WeexInfo/2[java.lang.String,java.lang.String]",key,3
C:\DoKit-master\Android\dokit-gps-mock\src\main\java\com\didichuxing\doraemonkit\gps_mock\widget\DrivingRouteOverlay.java,com.didichuxing.doraemonkit.gps_mock.widget.DrivingRouteOverlay,setData/1[com.didichuxing.doraemonkit.gps_mock.widget.DrivingRouteLine],mRouteLine,1
C:\DoKit-master\Android\dokit-gps-mock\src\main\java\com\didichuxing\doraemonkit\gps_mock\widget\DrivingRouteOverlay.java,com.didichuxing.doraemonkit.gps_mock.widget.DrivingRouteOverlay,"getPolylineOptions/2[java.util.List<com.didichuxing.doraemonkit.gps_mock.widget.LatLng>,int]",focus,1
C:\DoKit-master\Android\dokit-gps-mock\src\main\java\com\didichuxing\doraemonkit\gps_mock\widget\DrivingRouteOverlay.java,com.didichuxing.doraemonkit.gps_mock.widget.DrivingRouteOverlay,setFocus/1[boolean],focus,1
C:\DoKit-master\Android\dokit-gps-mock\src\main\java\com\didichuxing\doraemonkit\gps_mock\widget\DrivingRouteOverlay.java,com.didichuxing.doraemonkit.gps_mock.widget.DrivingRouteOverlay,onRouteNodeClick/1[int],mRouteLine,2
C:\DoKit-master\Android\dokit-leakcanary\src\main\java\com\squareup\leakcanary\ActivityRefWatcher.java,com.squareup.leakcanary.ActivityRefWatcher,"install/2[com.squareup.leakcanary.Context,com.squareup.leakcanary.RefWatcher]",refWatcher,2
C:\DoKit-master\Android\dokit-leakcanary\src\main\java\com\squareup\leakcanary\ActivityRefWatcher.java,com.squareup.leakcanary.ActivityRefWatcher,"ActivityRefWatcher/2[com.squareup.leakcanary.Application,com.squareup.leakcanary.RefWatcher]",application,3
C:\DoKit-master\Android\dokit-leakcanary\src\main\java\com\squareup\leakcanary\ActivityRefWatcher.java,com.squareup.leakcanary.ActivityRefWatcher,"ActivityRefWatcher/2[com.squareup.leakcanary.Application,com.squareup.leakcanary.RefWatcher]",refWatcher,3
C:\DoKit-master\Android\dokit-leakcanary\src\main\java\com\squareup\leakcanary\ActivityRefWatcher.java,com.squareup.leakcanary.ActivityRefWatcher,"installOnIcsPlus/2[com.squareup.leakcanary.Application,com.squareup.leakcanary.RefWatcher]",application,2
C:\DoKit-master\Android\dokit-leakcanary\src\main\java\com\squareup\leakcanary\ActivityRefWatcher.java,com.squareup.leakcanary.ActivityRefWatcher,"installOnIcsPlus/2[com.squareup.leakcanary.Application,com.squareup.leakcanary.RefWatcher]",refWatcher,2
C:\DoKit-master\Android\dokit-leakcanary\src\main\java\com\squareup\leakcanary\ActivityRefWatcher.java,com.squareup.leakcanary.ActivityRefWatcher,stopWatchingActivities/0,application,1
C:\DoKit-master\Android\dokit-leakcanary\src\main\java\com\squareup\leakcanary\ActivityRefWatcher.java,com.squareup.leakcanary.ActivityRefWatcher,stopWatchingActivities/0,lifecycleCallbacks,1
C:\DoKit-master\Android\dokit-leakcanary\src\main\java\com\squareup\leakcanary\ActivityRefWatcher.java,com.squareup.leakcanary.ActivityRefWatcher,watchActivities/0,application,1
C:\DoKit-master\Android\dokit-leakcanary\src\main\java\com\squareup\leakcanary\ActivityRefWatcher.java,com.squareup.leakcanary.ActivityRefWatcher,watchActivities/0,lifecycleCallbacks,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\zxing\decoding\InactivityTimer.java,com.didichuxing.doraemonkit.zxing.decoding.InactivityTimer,InactivityTimer/1[com.didichuxing.doraemonkit.zxing.decoding.Activity],activity,3
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\zxing\decoding\InactivityTimer.java,com.didichuxing.doraemonkit.zxing.decoding.InactivityTimer,cancel/0,inactivityFuture,3
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\zxing\decoding\InactivityTimer.java,com.didichuxing.doraemonkit.zxing.decoding.InactivityTimer,shutdown/0,inactivityTimer,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\zxing\decoding\InactivityTimer.java,com.didichuxing.doraemonkit.zxing.decoding.InactivityTimer,onActivity/0,activity,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\zxing\decoding\InactivityTimer.java,com.didichuxing.doraemonkit.zxing.decoding.InactivityTimer,onActivity/0,INACTIVITY_DELAY_SECONDS,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\zxing\decoding\InactivityTimer.java,com.didichuxing.doraemonkit.zxing.decoding.InactivityTimer,onActivity/0,inactivityTimer,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\zxing\decoding\InactivityTimer.java,com.didichuxing.doraemonkit.zxing.decoding.InactivityTimer,onActivity/0,inactivityFuture,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\health\model\AppHealthInfo.java,com.didichuxing.doraemonkit.kit.health.model.AppHealthInfo$DataBean$NetworkBean$NetworkValuesBean,getUrl/0,url,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\health\model\AppHealthInfo.java,com.didichuxing.doraemonkit.kit.health.model.AppHealthInfo$DataBean$NetworkBean$NetworkValuesBean,getDown/0,down,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\health\model\AppHealthInfo.java,com.didichuxing.doraemonkit.kit.health.model.AppHealthInfo$DataBean$NetworkBean$NetworkValuesBean,setCode/1[java.lang.String],code,3
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\health\model\AppHealthInfo.java,com.didichuxing.doraemonkit.kit.health.model.AppHealthInfo$DataBean$NetworkBean$NetworkValuesBean,getUp/0,up,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\health\model\AppHealthInfo.java,com.didichuxing.doraemonkit.kit.health.model.AppHealthInfo$DataBean$NetworkBean$NetworkValuesBean,getTime/0,time,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\health\model\AppHealthInfo.java,com.didichuxing.doraemonkit.kit.health.model.AppHealthInfo$DataBean$NetworkBean$NetworkValuesBean,setUp/1[java.lang.String],up,3
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\health\model\AppHealthInfo.java,com.didichuxing.doraemonkit.kit.health.model.AppHealthInfo$DataBean$NetworkBean$NetworkValuesBean,setDown/1[java.lang.String],down,3
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\health\model\AppHealthInfo.java,com.didichuxing.doraemonkit.kit.health.model.AppHealthInfo$DataBean$NetworkBean$NetworkValuesBean,getMethod/0,method,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\health\model\AppHealthInfo.java,com.didichuxing.doraemonkit.kit.health.model.AppHealthInfo$DataBean$NetworkBean$NetworkValuesBean,setMethod/1[java.lang.String],method,3
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\health\model\AppHealthInfo.java,com.didichuxing.doraemonkit.kit.health.model.AppHealthInfo$DataBean$NetworkBean$NetworkValuesBean,getCode/0,code,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\health\model\AppHealthInfo.java,com.didichuxing.doraemonkit.kit.health.model.AppHealthInfo$DataBean$NetworkBean$NetworkValuesBean,setUrl/1[java.lang.String],url,3
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\health\model\AppHealthInfo.java,com.didichuxing.doraemonkit.kit.health.model.AppHealthInfo$DataBean$NetworkBean$NetworkValuesBean,setTime/1[java.lang.String],time,3
C:\DoKit-master\Android\dokit-gps-mock\src\main\java\com\didichuxing\doraemonkit\gps_mock\map\BDAbsLocationListenerProxy.java,com.didichuxing.doraemonkit.gps_mock.map.BDAbsLocationListenerProxy,"onLocDiagnosticMessage/3[int,int,java.lang.String]",mBdLocationListener,2
C:\DoKit-master\Android\dokit-gps-mock\src\main\java\com\didichuxing\doraemonkit\gps_mock\map\BDAbsLocationListenerProxy.java,com.didichuxing.doraemonkit.gps_mock.map.BDAbsLocationListenerProxy,onReceiveVdrLocation/1[com.didichuxing.doraemonkit.gps_mock.map.BDLocation],mBdLocationListener,2
C:\DoKit-master\Android\dokit-gps-mock\src\main\java\com\didichuxing\doraemonkit\gps_mock\map\BDAbsLocationListenerProxy.java,com.didichuxing.doraemonkit.gps_mock.map.BDAbsLocationListenerProxy,onReceiveLocString/1[java.lang.String],mBdLocationListener,2
C:\DoKit-master\Android\dokit-gps-mock\src\main\java\com\didichuxing\doraemonkit\gps_mock\map\BDAbsLocationListenerProxy.java,com.didichuxing.doraemonkit.gps_mock.map.BDAbsLocationListenerProxy,"onConnectHotSpotMessage/2[java.lang.String,int]",mBdLocationListener,2
C:\DoKit-master\Android\dokit-gps-mock\src\main\java\com\didichuxing\doraemonkit\gps_mock\map\BDAbsLocationListenerProxy.java,com.didichuxing.doraemonkit.gps_mock.map.BDAbsLocationListenerProxy,BDAbsLocationListenerProxy/1[com.didichuxing.doraemonkit.gps_mock.map.BDAbstractLocationListener],mBdLocationListener,1
C:\DoKit-master\Android\dokit-gps-mock\src\main\java\com\didichuxing\doraemonkit\gps_mock\map\BDAbsLocationListenerProxy.java,com.didichuxing.doraemonkit.gps_mock.map.BDAbsLocationListenerProxy,onReceiveLocation/1[com.didichuxing.doraemonkit.gps_mock.map.BDLocation],mBdLocationListener,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\datapick\DataPickManager.java,com.didichuxing.doraemonkit.datapick.DataPickManager,postData/0,jsonFromFile,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\datapick\DataPickManager.java,com.didichuxing.doraemonkit.datapick.DataPickManager,postData/0,filePath,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\datapick\DataPickManager.java,com.didichuxing.doraemonkit.datapick.DataPickManager,postData/0,dataPickBean,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\datapick\DataPickManager.java,com.didichuxing.doraemonkit.datapick.DataPickManager,postData/0,events,3
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\datapick\DataPickManager.java,com.didichuxing.doraemonkit.datapick.DataPickManager,postData/0,jsonFromMemory,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\datapick\DataPickManager.java,com.didichuxing.doraemonkit.datapick.DataPickManager,"addData/3[java.lang.String,java.lang.String,java.lang.String]",events,10
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\datapick\DataPickManager.java,com.didichuxing.doraemonkit.datapick.DataPickManager,saveData2Local/0,filePath,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\datapick\DataPickManager.java,com.didichuxing.doraemonkit.datapick.DataPickManager,saveData2Local/0,dataPickBean,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\datapick\DataPickManager.java,com.didichuxing.doraemonkit.datapick.DataPickManager,saveData2Local/0,events,3
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\crash\CrashInfo.java,com.didichuxing.doraemonkit.kit.crash.CrashInfo,"CrashInfo/2[java.lang.Throwable,long]",time,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\crash\CrashInfo.java,com.didichuxing.doraemonkit.kit.crash.CrashInfo,"CrashInfo/2[java.lang.Throwable,long]",tr,3
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,shutdown/0,statsThread,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,"processBitmap/2[com.didichuxing.doraemonkit.picasso.Bitmap,int]",handler,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,performCacheMiss/0,cacheMisses,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,performBitmapDecoded/1[long],totalOriginalBitmapSize,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,performBitmapDecoded/1[long],originalBitmapCount,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,performBitmapDecoded/1[long],averageOriginalBitmapSize,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,dispatchBitmapDecoded/1[com.didichuxing.doraemonkit.picasso.Bitmap],BITMAP_DECODE_FINISHED,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,dispatchCacheMiss/0,handler,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,dispatchCacheMiss/0,CACHE_MISS,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,dispatchDownloadFinished/1[long],handler,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,dispatchDownloadFinished/1[long],DOWNLOAD_FINISHED,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,performCacheHit/0,cacheHits,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,Stats/1[com.didichuxing.doraemonkit.picasso.Cache],STATS_THREAD_NAME,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,Stats/1[com.didichuxing.doraemonkit.picasso.Cache],handler,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,Stats/1[com.didichuxing.doraemonkit.picasso.Cache],cache,3
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,Stats/1[com.didichuxing.doraemonkit.picasso.Cache],statsThread,4
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,dispatchCacheHit/0,handler,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,dispatchCacheHit/0,CACHE_HIT,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,performDownloadFinished/1[java.lang.Long],totalDownloadSize,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,performDownloadFinished/1[java.lang.Long],averageDownloadSize,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,performDownloadFinished/1[java.lang.Long],downloadCount,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,dispatchBitmapTransformed/1[com.didichuxing.doraemonkit.picasso.Bitmap],BITMAP_TRANSFORMED_FINISHED,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,performBitmapTransformed/1[long],totalTransformedBitmapSize,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,performBitmapTransformed/1[long],originalBitmapCount,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,performBitmapTransformed/1[long],transformedBitmapCount,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,performBitmapTransformed/1[long],averageTransformedBitmapSize,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,createSnapshot/0,totalTransformedBitmapSize,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,createSnapshot/0,totalOriginalBitmapSize,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,createSnapshot/0,cache,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,createSnapshot/0,cacheMisses,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,createSnapshot/0,originalBitmapCount,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,createSnapshot/0,transformedBitmapCount,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,createSnapshot/0,averageOriginalBitmapSize,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,createSnapshot/0,totalDownloadSize,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,createSnapshot/0,cacheHits,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,createSnapshot/0,averageDownloadSize,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,createSnapshot/0,averageTransformedBitmapSize,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\picasso\Stats.java,com.didichuxing.doraemonkit.picasso.Stats,createSnapshot/0,downloadCount,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\performance\widget\LineData.java,com.didichuxing.doraemonkit.kit.performance.widget.LineData,"LineData/2[float,java.lang.String]",label,4
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\performance\widget\LineData.java,com.didichuxing.doraemonkit.kit.performance.widget.LineData,"LineData/2[float,java.lang.String]",value,4
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\performance\widget\LineData.java,com.didichuxing.doraemonkit.kit.performance.widget.LineData,"obtain/2[float,java.lang.String]",label,3
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\performance\widget\LineData.java,com.didichuxing.doraemonkit.kit.performance.widget.LineData,"obtain/2[float,java.lang.String]",value,3
C:\DoKit-master\Android\dokit-gps-mock\src\main\java\com\didichuxing\doraemonkit\gps_mock\gpsmock\CordTransformUtil.java,com.didichuxing.doraemonkit.gps_mock.gpsmock.CordTransformUtil,"bd09togcj02/2[double,double]",x_PI,2
C:\DoKit-master\Android\dokit-gps-mock\src\main\java\com\didichuxing\doraemonkit\gps_mock\gpsmock\CordTransformUtil.java,com.didichuxing.doraemonkit.gps_mock.gpsmock.CordTransformUtil,"gcj02tobd09/2[double,double]",x_PI,2
C:\DoKit-master\Android\dokit-gps-mock\src\main\java\com\didichuxing\doraemonkit\gps_mock\gpsmock\CordTransformUtil.java,com.didichuxing.doraemonkit.gps_mock.gpsmock.CordTransformUtil,"wgs84togcj02/2[double,double]",ee,2
C:\DoKit-master\Android\dokit-gps-mock\src\main\java\com\didichuxing\doraemonkit\gps_mock\gpsmock\CordTransformUtil.java,com.didichuxing.doraemonkit.gps_mock.gpsmock.CordTransformUtil,"wgs84togcj02/2[double,double]",a,2
C:\DoKit-master\Android\dokit-gps-mock\src\main\java\com\didichuxing\doraemonkit\gps_mock\gpsmock\CordTransformUtil.java,com.didichuxing.doraemonkit.gps_mock.gpsmock.CordTransformUtil,"wgs84togcj02/2[double,double]",PI,3
C:\DoKit-master\Android\dokit-gps-mock\src\main\java\com\didichuxing\doraemonkit\gps_mock\gpsmock\CordTransformUtil.java,com.didichuxing.doraemonkit.gps_mock.gpsmock.CordTransformUtil,"transformlng/2[double,double]",PI,6
C:\DoKit-master\Android\dokit-gps-mock\src\main\java\com\didichuxing\doraemonkit\gps_mock\gpsmock\CordTransformUtil.java,com.didichuxing.doraemonkit.gps_mock.gpsmock.CordTransformUtil,"transformlat/2[double,double]",PI,6
C:\DoKit-master\Android\dokit-gps-mock\src\main\java\com\didichuxing\doraemonkit\gps_mock\gpsmock\CordTransformUtil.java,com.didichuxing.doraemonkit.gps_mock.gpsmock.CordTransformUtil,"wgs84tobd09/2[double,double]",ee,2
C:\DoKit-master\Android\dokit-gps-mock\src\main\java\com\didichuxing\doraemonkit\gps_mock\gpsmock\CordTransformUtil.java,com.didichuxing.doraemonkit.gps_mock.gpsmock.CordTransformUtil,"wgs84tobd09/2[double,double]",a,2
C:\DoKit-master\Android\dokit-gps-mock\src\main\java\com\didichuxing\doraemonkit\gps_mock\gpsmock\CordTransformUtil.java,com.didichuxing.doraemonkit.gps_mock.gpsmock.CordTransformUtil,"wgs84tobd09/2[double,double]",x_PI,2
C:\DoKit-master\Android\dokit-gps-mock\src\main\java\com\didichuxing\doraemonkit\gps_mock\gpsmock\CordTransformUtil.java,com.didichuxing.doraemonkit.gps_mock.gpsmock.CordTransformUtil,"wgs84tobd09/2[double,double]",PI,3
C:\DoKit-master\Android\dokit-gps-mock\src\main\java\com\didichuxing\doraemonkit\gps_mock\gpsmock\CordTransformUtil.java,com.didichuxing.doraemonkit.gps_mock.gpsmock.CordTransformUtil,"gcj02towgs84/2[double,double]",ee,2
C:\DoKit-master\Android\dokit-gps-mock\src\main\java\com\didichuxing\doraemonkit\gps_mock\gpsmock\CordTransformUtil.java,com.didichuxing.doraemonkit.gps_mock.gpsmock.CordTransformUtil,"gcj02towgs84/2[double,double]",a,2
C:\DoKit-master\Android\dokit-gps-mock\src\main\java\com\didichuxing\doraemonkit\gps_mock\gpsmock\CordTransformUtil.java,com.didichuxing.doraemonkit.gps_mock.gpsmock.CordTransformUtil,"gcj02towgs84/2[double,double]",PI,3
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\blockmonitor\core\BlockMonitorManager.java,com.didichuxing.doraemonkit.kit.blockmonitor.core.BlockMonitorManager,getBlockInfoList/0,mBlockInfoList,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\blockmonitor\core\BlockMonitorManager.java,com.didichuxing.doraemonkit.kit.blockmonitor.core.BlockMonitorManager,stop/0,mMonitorCore,3
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\blockmonitor\core\BlockMonitorManager.java,com.didichuxing.doraemonkit.kit.blockmonitor.core.BlockMonitorManager,stop/0,TAG,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\blockmonitor\core\BlockMonitorManager.java,com.didichuxing.doraemonkit.kit.blockmonitor.core.BlockMonitorManager,stop/0,mContext,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\blockmonitor\core\BlockMonitorManager.java,com.didichuxing.doraemonkit.kit.blockmonitor.core.BlockMonitorManager,stop/0,mIsRunning,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\blockmonitor\core\BlockMonitorManager.java,com.didichuxing.doraemonkit.kit.blockmonitor.core.BlockMonitorManager,showNotification/1[com.didichuxing.doraemonkit.kit.blockmonitor.bean.BlockInfo],mContext,6
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\blockmonitor\core\BlockMonitorManager.java,com.didichuxing.doraemonkit.kit.blockmonitor.core.BlockMonitorManager,start/0,mMonitorCore,3
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\blockmonitor\core\BlockMonitorManager.java,com.didichuxing.doraemonkit.kit.blockmonitor.core.BlockMonitorManager,start/0,TAG,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\blockmonitor\core\BlockMonitorManager.java,com.didichuxing.doraemonkit.kit.blockmonitor.core.BlockMonitorManager,start/0,mContext,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\blockmonitor\core\BlockMonitorManager.java,com.didichuxing.doraemonkit.kit.blockmonitor.core.BlockMonitorManager,start/0,mIsRunning,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\blockmonitor\core\BlockMonitorManager.java,com.didichuxing.doraemonkit.kit.blockmonitor.core.BlockMonitorManager,isRunning/0,mIsRunning,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\blockmonitor\core\BlockMonitorManager.java,com.didichuxing.doraemonkit.kit.blockmonitor.core.BlockMonitorManager,setOnBlockInfoUpdateListener/1[com.didichuxing.doraemonkit.kit.blockmonitor.core.OnBlockInfoUpdateListener],mOnBlockInfoUpdateListener,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\blockmonitor\core\BlockMonitorManager.java,com.didichuxing.doraemonkit.kit.blockmonitor.core.BlockMonitorManager,notifyBlockEvent/1[com.didichuxing.doraemonkit.kit.blockmonitor.bean.BlockInfo],mOnBlockInfoUpdateListener,2
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\blockmonitor\core\BlockMonitorManager.java,com.didichuxing.doraemonkit.kit.blockmonitor.core.BlockMonitorManager,notifyBlockEvent/1[com.didichuxing.doraemonkit.kit.blockmonitor.bean.BlockInfo],MAX_SIZE,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\blockmonitor\core\BlockMonitorManager.java,com.didichuxing.doraemonkit.kit.blockmonitor.core.BlockMonitorManager,notifyBlockEvent/1[com.didichuxing.doraemonkit.kit.blockmonitor.bean.BlockInfo],mBlockInfoList,3
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\blockmonitor\core\BlockMonitorManager.java,com.didichuxing.doraemonkit.kit.blockmonitor.core.BlockMonitorManager,notifyBlockEvent/1[com.didichuxing.doraemonkit.kit.blockmonitor.bean.BlockInfo],mContext,1
C:\DoKit-master\Android\dokit\src\main\java\com\didichuxing\doraemonkit\kit\performance\PerformanceDataManager.java,com.didichuxing.doraemonkit.kit.performance.PerformanceDataManager,writeMemoryDataIntoFile/0,mLastMemoryRate,2
